run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,rights_review_status,publication_image_policy,candidate_only,manual_verified
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_3,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/neatocoolville/6315040319,"Spider-Man Pop-Tarts Box, 2002 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_3;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_3;https://www.flickr.com/photos/neatocoolville/6315040319,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_6,campbells_tomato_soup,Campbell's Condensed Tomato Soup,2010s,commons.wikimedia.org,https://commons.wikimedia.org/wiki/Category%3ACampbell%27s_Condensed_Tomato_Soup,Wikimedia Commons Campbell's Condensed Tomato Soup category,panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_6;campbells_tomato_soup:campbells_tomato_soup_evidence_6;https://commons.wikimedia.org/wiki/Category%3ACampbell%27s_Condensed_Tomato_Soup,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_7,cheerios_original,Cheerios Original,2000s,americanhistory.si.edu,https://americanhistory.si.edu/collections/search/object/nmah_1348223,Cheerios Millennios Cereal Box - National Museum of American History,panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_7;cheerios_original:cheerios_original_evidence_7;https://americanhistory.si.edu/collections/search/object/nmah_1348223,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_5,coca_cola_classic,Coca-Cola Classic,2010s,www.flickr.com,https://www.flickr.com/photos/skatepunk69/4985996111/,"Coke Classic can, 2011 - Flickr",panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_5;coca_cola_classic:coca_cola_classic_evidence_5;https://www.flickr.com/photos/skatepunk69/4985996111/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_6,doritos_nacho_cheese,Doritos Nacho Cheese,2000s;2010s,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ADoritos_bag.jpg,Doritos bag - Wikimedia Commons,panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_6;doritos_nacho_cheese:doritos_nacho_cheese_evidence_6;https://commons.wikimedia.org/wiki/File%3ADoritos_bag.jpg,,,,CC BY 2.0 per Wikimedia Commons file page result,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_5,heinz_tomato_ketchup,Heinz Tomato Ketchup,2000s,flickr.com,https://flickr.com/photos/scotteh/3399348449,Heinz Ketchup bottles old and new Flickr photo,panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_5;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_5;https://flickr.com/photos/scotteh/3399348449,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_7,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,2010s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/7994363814/,"Kraft Macaroni & Cheese Angry Birds Space boxes, 2012 - Flickr",panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_7;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_7;https://www.flickr.com/photos/jasonliebigstuff/7994363814/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,flickr_oreo_nascar_2010,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4786235805,"Nabisco Oreo Nascar Edition cookie package, 2010 - Flickr",panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,flickr_oreo_nascar_2010;oreo_original_chocolate_sandwich_cookies:flickr_oreo_nascar_2010;https://www.flickr.com/photos/jasonliebigstuff/4786235805,,,,Collector photo; inspect license/rights before reuse.,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,flickr_oreo_spring_2010,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4359618633,"Nabisco Oreo Spring edition cookie package, 2010 - Flickr",panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,flickr_oreo_spring_2010;oreo_original_chocolate_sandwich_cookies:flickr_oreo_spring_2010;https://www.flickr.com/photos/jasonliebigstuff/4359618633,,,,Collector photo; inspect license/rights before reuse.,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,flickr_oreo_uhoh_2002,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4777043511,"Nabisco Uh-Oh! Oreo cookies package, 2002-2003 - Flickr",panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,flickr_oreo_uhoh_2002;oreo_original_chocolate_sandwich_cookies:flickr_oreo_uhoh_2002;https://www.flickr.com/photos/jasonliebigstuff/4777043511,,,,Collector photo; inspect license/rights before reuse.,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_4,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4265469690,"Kellogg's Printed Fun Pop-Tarts Limited Edition College Football box, 2008 - Flickr",panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_4;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/4265469690,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_5,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3035962773,Kellogg's Pop-Tarts The Simpsons Wild Strawberry box - 2002 collector photo,panel_crop,panel_capture_needed,medium,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_5;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_5;https://www.flickr.com/photos/jasonliebigstuff/3035962773,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_4,campbells_tomato_soup,Campbell's Condensed Tomato Soup,1980s_or_earlier,www.artsbma.org,https://www.artsbma.org/collection/campbells-tomato-soup-can-label-signed-by-andy-warhol-2/,Birmingham Museum of Art Campbell's Tomato Soup can label artifact page,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,campbells_tomato_soup_evidence_4;campbells_tomato_soup:campbells_tomato_soup_evidence_4;https://www.artsbma.org/collection/campbells-tomato-soup-can-label-signed-by-andy-warhol-2/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_1,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/36878773%40N07/3782511003,Heinz Ketchup 1932 advertisement - Flickr,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,heinz_tomato_ketchup_evidence_1;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_1;https://www.flickr.com/photos/36878773%40N07/3782511003,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_3,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label,en.wikipedia.org,https://en.wikipedia.org/wiki/Heinz_Tomato_Ketchup,Heinz Tomato Ketchup - Wikipedia,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,heinz_tomato_ketchup_evidence_3;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_3;https://en.wikipedia.org/wiki/Heinz_Tomato_Ketchup,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_4,heinz_tomato_ketchup,Heinz Tomato Ketchup,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/51764518%40N02/12950473144/in/photostream/,Vintage Heinz Ketchup novelty bottle radio Flickr photo,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,heinz_tomato_ketchup_evidence_4;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_4;https://www.flickr.com/photos/51764518%40N02/12950473144/in/photostream/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_1,mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;2000s;2010s,grist.org,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,mcdonalds_big_mac_evidence_1;mcdonalds_big_mac:mcdonalds_big_mac_evidence_1;https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_2,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;2000s;2010s,grist.org,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror - McNuggets rows,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,mcdonalds_chicken_mcnuggets_evidence_2;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_2;https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,flickr_oreo_harley_2000,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6823913378,"Nabisco Oreo Win Harley-Davidson cookie box, 2000 - Flickr",source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,flickr_oreo_harley_2000;oreo_original_chocolate_sandwich_cookies:flickr_oreo_harley_2000;https://www.flickr.com/photos/jasonliebigstuff/6823913378,,,,Collector photo; inspect license/rights before reuse.,source_link_only_no_public_image,1,0
